target_id,symbol,name,score
ENSG00000100867,DHRS2,dehydrogenase/reductase 2,0.0073915970936940375
ENSG00000187741,FANCA,FA complementation group A,0.0073915970936940375
ENSG00000125378,BMP4,bone morphogenetic protein 4,0.0073915970936940375
ENSG00000133063,CHIT1,chitinase 1,0.0073915970936940375
ENSG00000138755,CXCL9,C-X-C motif chemokine ligand 9,0.0073915970936940375
ENSG00000174233,ADCY6,adenylate cyclase 6,0.0073915970936940375
ENSG00000166148,AVPR1A,arginine vasopressin receptor 1A,0.0073915970936940375
ENSG00000134460,IL2RA,interleukin 2 receptor subunit alpha,0.0073915970936940375
ENSG00000142541,RPL13A,ribosomal protein L13a,0.0073915970936940375
ENSG00000157764,BRAF,"B-Raf proto-oncogene, serine/threonine kinase",0.0073915970936940375
ENSG00000064300,NGFR,nerve growth factor receptor,0.0073915970936940375
ENSG00000114745,GORASP1,golgi reassembly stacking protein 1,0.0073915970936940375
ENSG00000160201,U2AF1,U2 small nuclear RNA auxiliary factor 1,0.0073915970936940375
ENSG00000101132,PFDN4,prefoldin subunit 4,0.0073915970936940375
ENSG00000175166,PSMD2,"proteasome 26S subunit ubiquitin receptor, non-ATPase 2",0.0073915970936940375
ENSG00000102100,SLC35A2,solute carrier family 35 member A2,0.0073915970936940375
ENSG00000181090,EHMT1,euchromatic histone lysine methyltransferase 1,0.0073915970936940375
ENSG00000174233,ADCY6,adenylate cyclase 6,0.0073915970936940375
ENSG00000185245,GP1BA,glycoprotein Ib platelet subunit alpha,0.0073915970936940375
ENSG00000079999,KEAP1,kelch like ECH associated protein 1,0.0073915970936940375
ENSG00000172183,ISG20,interferon stimulated exonuclease gene 20,0.0073915970936940375
ENSG00000171388,APLN,apelin,0.0073915970936940375
ENSG00000178394,HTR1A,5-hydroxytryptamine receptor 1A,0.0073915970936940375
ENSG00000196344,ADH7,"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide",0.0073915970936940375
ENSG00000103222,ABCC1,ATP binding cassette subfamily C member 1 (ABCC1 blood group),0.0073915970936940375
ENSG00000092199,HNRNPC,heterogeneous nuclear ribonucleoprotein C,0.0073915970936940375
ENSG00000114026,OGG1,8-oxoguanine DNA glycosylase,0.0073915970936940375
ENSG00000197272,IL27,interleukin 27,0.0073915970936940375
ENSG00000101132,PFDN4,prefoldin subunit 4,0.0073915970936940375
ENSG00000211689,TRGC1,T cell receptor gamma constant 1,0.0073915970936940375
ENSG00000108946,PRKAR1A,protein kinase cAMP-dependent type I regulatory subunit alpha,0.0073915970936940375
ENSG00000160201,U2AF1,U2 small nuclear RNA auxiliary factor 1,0.0073915970936940375
ENSG00000118702,GHRH,growth hormone releasing hormone,0.0073915970936940375
ENSG00000122852,SFTPA1,surfactant protein A1,0.0073915970936940375
ENSG00000060237,WNK1,WNK lysine deficient protein kinase 1,0.0073915970936940375
ENSG00000136144,RCBTB1,RCC1 and BTB domain containing protein 1,0.0073915970936940375
ENSG00000111142,METAP2,methionyl aminopeptidase 2,0.0073915970936940375
ENSG00000113318,MSH3,mutS homolog 3,0.0073915970936940375
ENSG00000108946,PRKAR1A,protein kinase cAMP-dependent type I regulatory subunit alpha,0.0073915970936940375
ENSG00000171199,OPRPN,opiorphin prepropeptide,0.0073915970936940375
ENSG00000197919,IFNA1,interferon alpha 1,0.0073915970936940375
ENSG00000136731,UGGT1,UDP-glucose glycoprotein glucosyltransferase 1,0.0073915970936940375
ENSG00000159289,GOLGA6A,golgin A6 family member A,0.0073915970936940375
ENSG00000160094,ZNF362,zinc finger protein 362,0.0073915970936940375
ENSG00000185303,SFTPA2,surfactant protein A2,0.0073915970936940375
ENSG00000204642,HLA-F,"major histocompatibility complex, class I, F",0.0073915970936940375
ENSG00000188822,CNR2,cannabinoid receptor 2,0.0073915970936940375
ENSG00000164535,DAGLB,diacylglycerol lipase beta,0.0073915970936940375
ENSG00000181090,EHMT1,euchromatic histone lysine methyltransferase 1,0.0073915970936940375
ENSG00000129450,SIGLEC9,sialic acid binding Ig like lectin 9,0.0073915970936940375
ENSG00000138755,CXCL9,C-X-C motif chemokine ligand 9,0.0073915970936940375
ENSG00000187741,FANCA,FA complementation group A,0.0073915970936940375
ENSG00000116984,MTR,5-methyltetrahydrofolate-homocysteine methyltransferase,0.0073915970936940375
ENSG00000125378,BMP4,bone morphogenetic protein 4,0.0073915970936940375
ENSG00000157764,BRAF,"B-Raf proto-oncogene, serine/threonine kinase",0.0073915970936940375
ENSG00000291135,FCGR1BP,"Fc gamma receptor Ib, pseudogene ",0.0073915970936940375
ENSG00000064300,NGFR,nerve growth factor receptor,0.0073915970936940375
ENSG00000142541,RPL13A,ribosomal protein L13a,0.0073915970936940375
ENSG00000100100,PIK3IP1,phosphoinositide-3-kinase interacting protein 1,0.0073915970936940375
ENSG00000182628,SKA2,spindle and kinetochore associated complex subunit 2,0.0073915970936940375
ENSG00000197272,IL27,interleukin 27,0.0073915970936940375
ENSG00000091592,NLRP1,NLR family pyrin domain containing 1,0.0073915970936940375
ENSG00000198625,MDM4,MDM4 regulator of p53,0.0073915970936940375
ENSG00000171199,OPRPN,opiorphin prepropeptide,0.0073915970936940375
ENSG00000179409,GEMIN4,gem nuclear organelle associated protein 4,0.0073915970936940375
ENSG00000185303,SFTPA2,surfactant protein A2,0.0073915970936940375
ENSG00000064300,NGFR,nerve growth factor receptor,0.0073915970936940375
ENSG00000157764,BRAF,"B-Raf proto-oncogene, serine/threonine kinase",0.0073915970936940375
ENSG00000110848,CD69,CD69 molecule,0.0073915970936940375
ENSG00000124205,EDN3,endothelin 3,0.0073915970936940375
ENSG00000121057,AKAP1,A-kinase anchoring protein 1,0.0073915970936940375
ENSG00000127241,MASP1,MBL associated serine protease 1,0.0073915970936940375
ENSG00000188379,IFNA2,interferon alpha 2,0.0073915970936940375
ENSG00000204592,HLA-E,"major histocompatibility complex, class I, E",0.0073915970936940375
ENSG00000132170,PPARG,peroxisome proliferator activated receptor gamma,0.0073915970936940375
ENSG00000125571,IL37,interleukin 37,0.0073915970936940375
ENSG00000026103,FAS,Fas cell surface death receptor,0.0073915970936940375
ENSG00000089820,ARHGAP4,Rho GTPase activating protein 4,0.0073915970936940375
ENSG00000086758,HUWE1,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1",0.0073915970936940375
ENSG00000106991,ENG,endoglin,0.0073915970936940375
ENSG00000127528,KLF2,KLF transcription factor 2,0.0073915970936940375
ENSG00000214274,ANG,angiogenin,0.0073915970936940375
ENSG00000167157,PRRX2,paired related homeobox 2,0.007268403808799135
ENSG00000069764,PLA2G10,phospholipase A2 group X,0.007186274952202535
ENSG00000148120,AOPEP,aminopeptidase O (putative),0.007083613881456784
ENSG00000130203,APOE,apolipoprotein E,0.007083613881456784
ENSG00000105852,PON3,paraoxonase 3,0.006652437384324632
ENSG00000110448,CD5,CD5 molecule,0.005913277674955229
ENSG00000143226,FCGR2A,Fc gamma receptor IIa,0.005605294462717976
ENSG00000010704,HFE,homeostatic iron regulator,0.005543697820270528
ENSG00000134982,APC,APC regulator of Wnt signaling pathway,0.005543697820270526
ENSG00000072315,TRPC5,transient receptor potential cation channel subfamily C member 5,0.005543697820270526
ENSG00000117335,CD46,CD46 molecule,0.005523165606121377
ENSG00000112115,IL17A,interleukin 17A,0.005523165606121377
ENSG00000001626,CFTR,CF transmembrane conductance regulator,0.00544441199411603
ENSG00000141655,TNFRSF11A,TNF receptor superfamily member 11a,0.005358907892928176
ENSG00000213931,HBE1,hemoglobin subunit epsilon 1,0.005346177920155704
ENSG00000205359,SLCO6A1,solute carrier organic anion transporter family member 6A1,0.005245980715107851
ENSG00000197448,GSTK1,glutathione S-transferase kappa 1,0.005245980715107851
ENSG00000073060,SCARB1,scavenger receptor class B member 1,0.0051741179655858255
ENSG00000091483,FH,fumarate hydratase,0.005174117965585825
ENSG00000250361,GYPB,glycophorin B (MNS blood group),0.005004727198855337
ENSG00000110876,SELPLG,selectin P ligand,0.004989328038243475
ENSG00000108813,DLX4,distal-less homeobox 4,0.004968795824094324
ENSG00000187840,EIF4EBP1,eukaryotic translation initiation factor 4E binding protein 1,0.004968795824094324
ENSG00000185615,PDIA2,protein disulfide isomerase family A member 2,0.004958529717019749
ENSG00000142623,PADI1,peptidyl arginine deiminase 1,0.004958529717019749
ENSG00000055332,EIF2AK2,eukaryotic translation initiation factor 2 alpha kinase 2,0.0048739369947252515
ENSG00000057593,F7,coagulation factor VII,0.004804538110901123
ENSG00000137752,CASP1,caspase 1,0.004804538110901123
ENSG00000162747,FCGR3B,Fc gamma receptor IIIb,0.004804538110901123
ENSG00000176170,SPHK1,sphingosine kinase 1,0.004719316851438795
ENSG00000213614,HEXA,hexosaminidase subunit alpha,0.004619748183558772
ENSG00000196712,NF1,neurofibromin 1,0.004619748183558772
ENSG00000115594,IL1R1,interleukin 1 receptor type 1,0.004619748183558772
ENSG00000166794,PPIB,peptidylprolyl isomerase B,0.004506821005738447
ENSG00000081051,AFP,alpha fetoprotein,0.004496554898663872
ENSG00000120738,EGR1,early growth response 1,0.0044349582562164215
ENSG00000136826,KLF4,KLF transcription factor 4,0.0044349582562164215
ENSG00000011021,CLCN6,chloride voltage-gated channel 6,0.0044349582562164215
ENSG00000107643,MAPK8,mitogen-activated protein kinase 8,0.0044349582562164215
ENSG00000100243,CYB5R3,cytochrome b5 reductase 3,0.0044349582562164215
ENSG00000069869,NEDD4,NEDD4 E3 ubiquitin protein ligase,0.0044349582562164215
ENSG00000102882,MAPK3,mitogen-activated protein kinase 3,0.0044144260420672715
ENSG00000075673,ATP12A,ATPase H+/K+ transporting non-gastric alpha2 subunit,0.0044144260420672715
ENSG00000063176,SPHK2,sphingosine kinase 2,0.0042501683288740716
ENSG00000197465,GYPE,glycophorin E (MNS blood group),0.0042501683288740716
ENSG00000213918,DNASE1,deoxyribonuclease 1,0.004229636114724921
ENSG00000069482,GAL,galanin and GMAP prepropeptide,0.00406537840153172
ENSG00000134339,SAA2,serum amyloid A2,0.00406537840153172
ENSG00000163687,DNASE1L3,deoxyribonuclease 1L3,0.00406537840153172
ENSG00000277734,TRAC,T cell receptor alpha constant,0.00406537840153172
ENSG00000176340,COX8A,cytochrome c oxidase subunit 8A,0.00406537840153172
ENSG00000000971,CFH,complement factor H,0.00406537840153172
ENSG00000219430,MBL3P,"mannose-binding lectin family member 3, pseudogene",0.00406537840153172
ENSG00000173432,SAA1,serum amyloid A1,0.00406537840153172
ENSG00000160200,CBS,cystathionine beta-synthase,0.00406537840153172
ENSG00000101441,CST4,cystatin S,0.00406537840153172
ENSG00000185946,RNPC3,"RNA binding region (RNP1, RRM) containing 3",0.00406537840153172
ENSG00000084453,SLCO1A2,solute carrier organic anion transporter family member 1A2,0.0036957985468470188
ENSG00000122420,PTGFR,prostaglandin F receptor,0.0036957985468470188
ENSG00000176890,TYMS,thymidylate synthetase,0.0036957985468470188
ENSG00000145649,GZMA,granzyme A,0.0036957985468470188
ENSG00000132604,TERF2,telomeric repeat binding factor 2,0.0036957985468470188
ENSG00000168283,BMI1,"BMI1 proto-oncogene, polycomb ring finger",0.0036957985468470188
ENSG00000151067,CACNA1C,calcium voltage-gated channel subunit alpha1 C,0.0036957985468470188
ENSG00000101981,F9,coagulation factor IX,0.0036957985468470188
ENSG00000266524,GDF10,growth differentiation factor 10,0.0036957985468470188
ENSG00000131914,LIN28A,lin-28 RNA binding posttranscriptional regulator A,0.0036957985468470188
ENSG00000137672,TRPC6,transient receptor potential cation channel subfamily C member 6,0.0036957985468470188
ENSG00000122420,PTGFR,prostaglandin F receptor,0.0036957985468470188
ENSG00000117394,SLC2A1,solute carrier family 2 member 1,0.0036957985468470188
ENSG00000183090,FREM3,FRAS1 related extracellular matrix 3,0.0036957985468470188
ENSG00000059377,TBXAS1,thromboxane A synthase 1,0.0036957985468470188
ENSG00000125845,BMP2,bone morphogenetic protein 2,0.0036957985468470188
ENSG00000187498,COL4A1,collagen type IV alpha 1 chain,0.0036957985468470188
ENSG00000176239,OR51B6,olfactory receptor family 51 subfamily B member 6,0.0036957985468470188
ENSG00000151067,CACNA1C,calcium voltage-gated channel subunit alpha1 C,0.0036957985468470188
ENSG00000132604,TERF2,telomeric repeat binding factor 2,0.0036957985468470188
ENSG00000145649,GZMA,granzyme A,0.0036957985468470188
ENSG00000230712,GGTLC4P,gamma-glutamyltransferase light chain 4 pseudogene,0.0036957985468470188
ENSG00000134871,COL4A2,collagen type IV alpha 2 chain,0.0036957985468470188
ENSG00000136689,IL1RN,interleukin 1 receptor antagonist,0.0036957985468470188
ENSG00000160712,IL6R,interleukin 6 receptor,0.0036957985468470188
ENSG00000205336,ADGRG1,adhesion G protein-coupled receptor G1,0.0036957985468470188
ENSG00000116218,NPHS2,"NPHS2 stomatin family member, podocin",0.0036957985468470188
ENSG00000151067,CACNA1C,calcium voltage-gated channel subunit alpha1 C,0.0036957985468470188
ENSG00000137193,PIM1,"Pim-1 proto-oncogene, serine/threonine kinase",0.0036957985468470188
ENSG00000183090,FREM3,FRAS1 related extracellular matrix 3,0.0036957985468470188
ENSG00000166710,B2M,beta-2-microglobulin,0.0036957985468470188
ENSG00000236311,TLX1NB,TLX1 neighbor,0.0036957985468470188
ENSG00000230712,GGTLC4P,gamma-glutamyltransferase light chain 4 pseudogene,0.0036957985468470188
ENSG00000084453,SLCO1A2,solute carrier organic anion transporter family member 1A2,0.0036957985468470188
ENSG00000138741,TRPC3,transient receptor potential cation channel subfamily C member 3,0.0036957985468470188
ENSG00000125845,BMP2,bone morphogenetic protein 2,0.0036957985468470188
ENSG00000176890,TYMS,thymidylate synthetase,0.0036957985468470188
ENSG00000164458,TBXT,T-box transcription factor T,0.0036957985468470188
ENSG00000167772,ANGPTL4,angiopoietin like 4,0.0036957985468470188
ENSG00000125503,PPP1R12C,protein phosphatase 1 regulatory subunit 12C,0.0036957985468470188
ENSG00000164458,TBXT,T-box transcription factor T,0.0036957985468470188
ENSG00000134871,COL4A2,collagen type IV alpha 2 chain,0.0036957985468470188
ENSG00000120437,ACAT2,acetyl-CoA acetyltransferase 2,0.0036957985468470188
ENSG00000137869,CYP19A1,cytochrome P450 family 19 subfamily A member 1,0.0036957985468470188
ENSG00000140675,SLC5A2,solute carrier family 5 member 2,0.0035110086195046675
ENSG00000178726,THBD,thrombomodulin,0.0035110086195046675
ENSG00000110721,CHKA,choline kinase alpha,0.003490476405355517
ENSG00000169083,AR,androgen receptor,0.003490476405355517
ENSG00000100985,MMP9,matrix metallopeptidase 9,0.003326218692162316
ENSG00000162368,CMPK1,cytidine/uridine monophosphate kinase 1,0.003326218692162316
ENSG00000174437,ATP2A2,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2,0.003326218692162316
ENSG00000087085,ACHE,acetylcholinesterase (Yt blood group),0.003326218692162316
ENSG00000100288,CHKB,choline kinase beta,0.003326218692162316
ENSG00000163736,PPBP,pro-platelet basic protein,0.0030876343637491924
ENSG00000140943,MBTPS1,"membrane bound transcription factor peptidase, site 1",0.0029566388374776143
ENSG00000169474,SPRR1A,small proline rich protein 1A,0.0029566388374776143
ENSG00000173083,HPSE,heparanase,0.0029566388374776143
ENSG00000089289,IGBP1,immunoglobulin binding protein 1,0.0029566388374776143
ENSG00000187098,MITF,melanocyte inducing transcription factor,0.0029566388374776143
ENSG00000130164,LDLR,low density lipoprotein receptor,0.0029566388374776143
ENSG00000123384,LRP1,LDL receptor related protein 1,0.0029566388374776143
ENSG00000140199,SLC12A6,solute carrier family 12 member 6,0.0029566388374776143
ENSG00000170893,TRH,thyrotropin releasing hormone,0.0029566388374776143
ENSG00000086232,EIF2AK1,eukaryotic translation initiation factor 2 alpha kinase 1,0.0029566388374776143
ENSG00000213088,ACKR1,atypical chemokine receptor 1 (Duffy blood group),0.002843711659657289
ENSG00000047457,CP,ceruloplasmin,0.002843711659657289
ENSG00000239839,DEFA3,defensin alpha 3,0.002771848910135263
ENSG00000138279,ANXA7,annexin A7,0.002771848910135263
ENSG00000162409,PRKAA2,protein kinase AMP-activated catalytic subunit alpha 2,0.002771848910135263
ENSG00000133895,MEN1,menin 1,0.002771848910135263
ENSG00000113141,IK,IK cytokine,0.002771848910135263
ENSG00000170782,OR10A4,olfactory receptor family 10 subfamily A member 4,0.002771848910135263
ENSG00000118058,KMT2A,lysine methyltransferase 2A,0.002771848910135263
ENSG00000083444,PLOD1,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",0.002751316695986113
ENSG00000206503,HLA-A,"major histocompatibility complex, class I, A",0.002751316695986113
ENSG00000198947,DMD,dystrophin,0.002751316695986113
ENSG00000118520,ARG1,arginase 1,0.002751316695986113
ENSG00000243649,CFB,complement factor B,0.0025870589827929123
ENSG00000085733,CTTN,cortactin,0.0025870589827929123
ENSG00000077238,IL4R,interleukin 4 receptor,0.0025870589827929123
ENSG00000119725,ZNF410,zinc finger protein 410,0.0025870589827929123
ENSG00000105642,KCNN1,potassium calcium-activated channel subfamily N member 1,0.0025870589827929123
ENSG00000198125,MB,myoglobin,0.0025870589827929123
ENSG00000155090,KLF10,KLF transcription factor 10,0.0025870589827929123
ENSG00000240583,AQP1,aquaporin 1 (Colton blood group),0.0025870589827929123
ENSG00000124721,DNAH8,dynein axonemal heavy chain 8,0.0025870589827929123
ENSG00000165238,WNK2,WNK lysine deficient protein kinase 2,0.0025870589827929123
ENSG00000209042,SNORD12C,"small nucleolar RNA, C/D box 12C",0.0022174791281082107
ENSG00000138448,ITGAV,integrin subunit alpha V,0.0022174791281082107
ENSG00000123560,PLP1,proteolipid protein 1,0.0022174791281082107
ENSG00000087494,PTHLH,parathyroid hormone like hormone,0.0022174791281082107
ENSG00000162399,BSND,barttin CLCNK type accessory subunit beta,0.0022174791281082107
ENSG00000141480,ARRB2,arrestin beta 2,0.0022174791281082107
ENSG00000126432,PRDX5,peroxiredoxin 5,0.0022174791281082107
ENSG00000143479,DYRK3,dual specificity tyrosine phosphorylation regulated kinase 3,0.0022174791281082107
ENSG00000137309,HMGA1,high mobility group AT-hook 1,0.0022174791281082107
ENSG00000102683,SGCG,sarcoglycan gamma,0.0022174791281082107
ENSG00000187446,CHP1,calcineurin like EF-hand protein 1,0.0022174791281082107
ENSG00000103415,HMOX2,heme oxygenase 2,0.0022174791281082107
ENSG00000086598,TMED2,transmembrane p24 trafficking protein 2,0.0022174791281082107
ENSG00000241360,PDXP,pyridoxal phosphatase,0.0022174791281082107
ENSG00000132386,SERPINF1,serpin family F member 1,0.0022174791281082107
ENSG00000067900,ROCK1,Rho associated coiled-coil containing protein kinase 1,0.0022174791281082107
ENSG00000178458,H3P16,H3 histone pseudogene 16,0.0022174791281082107
ENSG00000150275,PCDH15,protocadherin related 15,0.0022174791281082107
ENSG00000012048,BRCA1,BRCA1 DNA repair associated,0.0022174791281082107
ENSG00000180176,TH,tyrosine hydroxylase,0.0022174791281082107
ENSG00000165025,SYK,spleen associated tyrosine kinase,0.0022174791281082107
ENSG00000198712,MT-CO2,mitochondrially encoded cytochrome c oxidase II,0.0022174791281082107
ENSG00000067900,ROCK1,Rho associated coiled-coil containing protein kinase 1,0.0022174791281082107
ENSG00000026508,CD44,CD44 molecule (IN blood group),0.0022174791281082107
ENSG00000241360,PDXP,pyridoxal phosphatase,0.0022174791281082107
ENSG00000132386,SERPINF1,serpin family F member 1,0.0022174791281082107
ENSG00000143479,DYRK3,dual specificity tyrosine phosphorylation regulated kinase 3,0.0022174791281082107
ENSG00000271296,H3P19,H3 histone pseudogene 19,0.0022174791281082107
ENSG00000213398,LCAT,lecithin-cholesterol acyltransferase,0.0022174791281082107
ENSG00000077498,TYR,tyrosinase,0.0022174791281082107
ENSG00000178537,SLC25A20,solute carrier family 25 member 20,0.0022174791281082107
ENSG00000179218,CALR,calreticulin,0.0022174791281082107
ENSG00000162399,BSND,barttin CLCNK type accessory subunit beta,0.0022174791281082107
ENSG00000165025,SYK,spleen associated tyrosine kinase,0.0022174791281082107
ENSG00000171766,GATM,glycine amidinotransferase,0.0022174791281082107
ENSG00000200320,SNORA63,"small nucleolar RNA, H/ACA box 63",0.0022174791281082107
ENSG00000012817,KDM5D,lysine demethylase 5D,0.0022174791281082107
ENSG00000150275,PCDH15,protocadherin related 15,0.0022174791281082107
ENSG00000181619,GPR135,G protein-coupled receptor 135,0.0022174791281082107
ENSG00000077498,TYR,tyrosinase,0.0022174791281082107
ENSG00000179094,PER1,period circadian regulator 1,0.0022174791281082107
ENSG00000119138,KLF9,KLF transcription factor 9,0.0022174791281082107
ENSG00000178458,H3P16,H3 histone pseudogene 16,0.0022174791281082107
ENSG00000149294,NCAM1,neural cell adhesion molecule 1,0.0022174791281082107
ENSG00000081181,ARG2,arginase 2,0.0022174791281082107
ENSG00000141469,SLC14A1,solute carrier family 14 member 1 (Kidd blood group),0.0022174791281082107
ENSG00000140545,MFGE8,milk fat globule EGF and factor V/VIII domain containing,0.0022174791281082107
ENSG00000102683,SGCG,sarcoglycan gamma,0.0022174791281082107
ENSG00000124406,ATP8A1,ATPase phospholipid transporting 8A1,0.0022174791281082107
ENSG00000077498,TYR,tyrosinase,0.0022174791281082107
ENSG00000143546,S100A8,S100 calcium binding protein A8,0.0022174791281082107
ENSG00000132326,PER2,period circadian regulator 2,0.0022174791281082107
ENSG00000079805,DNM2,dynamin 2,0.0022174791281082107
ENSG00000087494,PTHLH,parathyroid hormone like hormone,0.0022174791281082107
ENSG00000101986,ABCD1,ATP binding cassette subfamily D member 1,0.0022174791281082107
ENSG00000112576,CCND3,cyclin D3,0.0022174791281082107
ENSG00000102931,ARL2BP,ARF like GTPase 2 binding protein,0.0022174791281082107
ENSG00000171552,BCL2L1,BCL2 like 1,0.0022174791281082107
ENSG00000143149,ALDH9A1,aldehyde dehydrogenase 9 family member A1,0.0022174791281082107
ENSG00000213398,LCAT,lecithin-cholesterol acyltransferase,0.0022174791281082107
ENSG00000028839,TBPL1,TATA-box binding protein like 1,0.0022174791281082107
ENSG00000229344,MTCO2P12,MT-CO2 pseudogene 12,0.0022174791281082107
ENSG00000138448,ITGAV,integrin subunit alpha V,0.0022174791281082107
ENSG00000244731,C4A,complement C4A (Chido/Rodgers blood group),0.0022174791281082107
ENSG00000132819,RBM38,RNA binding motif protein 38,0.0022174791281082107
ENSG00000180176,TH,tyrosine hydroxylase,0.0022174791281082107
ENSG00000012048,BRCA1,BRCA1 DNA repair associated,0.0022174791281082107
ENSG00000179218,CALR,calreticulin,0.0022174791281082107
ENSG00000196396,PTPN1,protein tyrosine phosphatase non-receptor type 1,0.0022174791281082107
ENSG00000123560,PLP1,proteolipid protein 1,0.0022174791281082107
ENSG00000152954,NRSN1,neurensin 1,0.0022174791281082107
ENSG00000178537,SLC25A20,solute carrier family 25 member 20,0.0022174791281082107
ENSG00000161544,CYGB,cytoglobin,0.0022174791281082107
ENSG00000124762,CDKN1A,cyclin dependent kinase inhibitor 1A,0.0022174791281082107
ENSG00000104518,GSDMD,gasdermin D,0.0021045519502878854
ENSG00000204256,BRD2,bromodomain containing 2,0.00201215698661671
ENSG00000110680,CALCA,calcitonin related polypeptide alpha,0.00201215698661671
ENSG00000135346,CGA,"glycoprotein hormones, alpha polypeptide",0.00201215698661671
ENSG00000007952,NOX1,NADPH oxidase 1,0.0018478992734235094
ENSG00000178951,ZBTB7A,zinc finger and BTB domain containing 7A,0.0018478992734235094
ENSG00000064547,LPAR2,lysophosphatidic acid receptor 2,0.0018478992734235094
ENSG00000115041,KCNIP3,potassium voltage-gated channel interacting protein 3,0.0018478992734235094
ENSG00000130234,ACE2,angiotensin converting enzyme 2,0.0018478992734235094
ENSG00000204388,HSPA1B,heat shock protein family A (Hsp70) member 1B,0.0018478992734235094
ENSG00000130702,LAMA5,laminin subunit alpha 5,0.0018478992734235094
ENSG00000144476,ACKR3,atypical chemokine receptor 3,0.0018478992734235094
ENSG00000274286,ADRA2B,adrenoceptor alpha 2B,0.0018478992734235094
ENSG00000126088,UROD,uroporphyrinogen decarboxylase,0.0018478992734235094
ENSG00000172215,CXCR6,C-X-C motif chemokine receptor 6,0.0018478992734235094
ENSG00000126251,GPR42,G protein-coupled receptor 42,0.0018478992734235094
ENSG00000177225,GATD1,glutamine amidotransferase class 1 domain containing 1,0.0018478992734235094
ENSG00000172270,BSG,basigin (Ok blood group),0.0018478992734235094
ENSG00000149823,VPS51,VPS51 subunit of GARP complex,0.0018478992734235094
ENSG00000105655,ISYNA1,inositol-3-phosphate synthase 1,0.0018478992734235094
ENSG00000132671,SSTR4,somatostatin receptor 4,0.0018478992734235094
ENSG00000149809,TM7SF2,transmembrane 7 superfamily member 2,0.0018478992734235094
ENSG00000172215,CXCR6,C-X-C motif chemokine receptor 6,0.0018478992734235094
ENSG00000102239,BRS3,bombesin receptor subtype 3,0.0018478992734235094
ENSG00000104044,OCA2,OCA2 melanosomal transmembrane protein,0.0018478992734235094
ENSG00000120907,ADRA1A,adrenoceptor alpha 1A,0.0018478992734235094
ENSG00000197442,MAP3K5,mitogen-activated protein kinase kinase kinase 5,0.0018478992734235094
ENSG00000049239,H6PD,hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase,0.0018478992734235094
ENSG00000189052,CGB5,chorionic gonadotropin subunit beta 5,0.0018478992734235094
ENSG00000103111,MON1B,MON1 vesicular trafficking associated B,0.0014783194187388072
ENSG00000033627,ATP6V0A1,ATPase H+ transporting V0 subunit a1,0.0014783194187388072
ENSG00000126231,PROZ,"protein Z, vitamin K dependent plasma glycoprotein",0.0014783194187388072
ENSG00000116748,AMPD1,adenosine monophosphate deaminase 1,0.0014783194187388072
ENSG00000171873,ADRA1D,adrenoceptor alpha 1D,0.0014783194187388072
ENSG00000188389,PDCD1,programmed cell death 1,0.0014783194187388072
ENSG00000143933,CALM2,calmodulin 2,0.0014783194187388072
ENSG00000226344,CST12P,"cystatin 12, pseudogene",0.0014783194187388072
ENSG00000120725,SIL1,SIL1 nucleotide exchange factor,0.0014783194187388072
ENSG00000163918,RFC4,replication factor C subunit 4,0.0014783194187388072
ENSG00000100934,SEC23A,"SEC23 homolog A, COPII component",0.0014783194187388072
ENSG00000249446,TRAJ60,T cell receptor alpha joining 60 (pseudogene),0.0014783194187388072
ENSG00000186951,PPARA,peroxisome proliferator activated receptor alpha,0.0014783194187388072
ENSG00000235602,POU5F1P3,POU class 5 homeobox 1 pseudogene 3,0.0014783194187388072
ENSG00000107798,LIPA,"lipase A, lysosomal acid type",0.0014783194187388072
ENSG00000128242,GAL3ST1,galactose-3-O-sulfotransferase 1,0.0014783194187388072
ENSG00000165970,SLC6A5,solute carrier family 6 member 5,0.0014783194187388072
ENSG00000091831,ESR1,estrogen receptor 1,0.0014783194187388072
ENSG00000213927,CCL27,C-C motif chemokine ligand 27,0.0014783194187388072
ENSG00000104936,DMPK,DM1 protein kinase,0.0014783194187388072
ENSG00000175387,SMAD2,SMAD family member 2,0.0014783194187388072
ENSG00000203747,FCGR3A,Fc gamma receptor IIIa,0.0014783194187388072
ENSG00000167635,ZNF146,zinc finger protein 146,0.0014783194187388072
ENSG00000143543,JTB,jumping translocation breakpoint,0.0014783194187388072
ENSG00000242950,ERVW-1,"endogenous retrovirus group W member 1, envelope",0.0014783194187388072
ENSG00000092054,MYH7,myosin heavy chain 7,0.0014783194187388072
ENSG00000115850,LCT,lactase,0.0014783194187388072
ENSG00000237872,POU5F1P4,POU class 5 homeobox 1 pseudogene 4,0.0014783194187388072
ENSG00000173281,PPP1R3B,protein phosphatase 1 regulatory subunit 3B,0.0014783194187388072
ENSG00000158480,SPATA2,spermatogenesis associated 2,0.0014783194187388072
ENSG00000152782,PANK1,pantothenate kinase 1,0.0014783194187388072
ENSG00000293339,ENSG00000293339,novel transcript,0.0014783194187388072
